Item ID,Item Name,Quality Type,Item Level,Item Requirement Level,Item Class ID,Item Subclass ID,Inventory Type Name,Is stackable,Is equipable
9848,Conjurer's Gloves,Uncommon,36,31,4,4_1,Hands,False,True
13758,Raw Redgill,Common,45,35,0,0_0,Non-equippable,True,False
13146,Shell Launcher Shotgun,Rare,58,53,2,2_3,Ranged,False,True
16684,Magister's Gloves,Rare,59,54,4,4_1,Hands,False,True
13311,Schematic: Mechanical Dragonling,Common,40,0,9,9_3,Non-equippable,False,False
19262,Five of Warlords,Rare,1,0,15,15_0,Non-equippable,False,False
3869,Plans: Shadow Crescent Axe,Uncommon,40,0,9,9_4,Non-equippable,False,False
14258,Bloodwoven Cord,Uncommon,45,40,4,4_1,Waist,False,True
14237,Darkmist Armor,Uncommon,46,41,4,4_1,Chest,False,True
1179,Ice Cold Milk,Common,15,5,0,0_0,Non-equippable,True,False
11224,Formula: Enchant Shield - Frost Resistance,Uncommon,47,0,9,9_8,Non-equippable,False,False
11979,Peridot Circle,Uncommon,61,56,4,4_0,Finger,False,True
14295,Arachnidian Legguards,Uncommon,55,50,4,4_1,Legs,False,True
9849,Conjurer's Hood,Uncommon,36,31,4,4_1,Head,False,True
12434,Chillwind E'ko,Common,1,0,12,12_0,Non-equippable,True,False
14492,Pattern: Felcloth Boots,Uncommon,57,0,9,9_2,Non-equippable,False,False
20004,Major Troll's Blood Potion,Common,58,53,0,0_0,Non-equippable,True,False
20696,Crystal Spiked Maul,Rare,63,58,2,2_5,Two-Hand,False,True
15306,Feral Bindings,Uncommon,16,11,4,4_2,Wrist,False,True
15659,Impenetrable Bindings,Uncommon,55,50,4,4_3,Wrist,False,True
6052,Nature Protection Potion,Common,38,28,0,0_0,Non-equippable,True,False
6403,Mail Combat Armguards,Uncommon,33,28,4,4_3,Wrist,False,True
9868,Renegade Gauntlets,Uncommon,35,30,4,4_3,Hands,False,True
13468,Black Lotus,Uncommon,60,0,7,7_0,Non-equippable,True,False
7048,Azure Silk Hood,Common,29,24,4,4_1,Head,False,True
5971,Feathered Cape,Uncommon,26,21,4,4_1,Back,False,True
9973,Embossed Plate Boots,Uncommon,42,40,4,4_4,Feet,False,True
14262,Bloodwoven Mitts,Uncommon,45,40,4,4_1,Hands,False,True
15246,Demon Blade,Uncommon,62,57,2,2_15,One-Hand,False,True
20546,Pattern: Runed Stygian Leggings,Rare,62,0,9,9_2,Non-equippable,False,False
15632,Formidable Cape,Uncommon,46,41,4,4_1,Back,False,True
6548,Soldier's Girdle,Uncommon,16,11,4,4_3,Waist,False,True
20404,Encrypted Twilight Text,Common,1,0,12,12_0,Non-equippable,True,False
9845,Conjurer's Shoes,Uncommon,35,30,4,4_1,Feet,False,True
4402,Small Flame Sac,Common,25,0,7,7_0,Non-equippable,True,False
14479,Pattern: Brightcloth Gloves,Uncommon,54,0,9,9_2,Non-equippable,False,False
20866,Azure Idol,Rare,61,0,12,12_0,Non-equippable,True,False
14422,Silksand Gloves,Uncommon,40,35,4,4_1,Hands,False,True
14253,Lunar Handwraps,Uncommon,43,38,4,4_1,Hands,False,True
3396,Recipe: Elixir of Lesser Agility,Uncommon,28,0,9,9_6,Non-equippable,False,False
14226,Embersilk Bracelets,Uncommon,37,32,4,4_1,Wrist,False,True
11306,Sturdy Recurve,Uncommon,32,27,2,2_2,Ranged,False,True
4738,Imperial Leather Belt,Uncommon,42,37,4,4_2,Waist,False,True
7535,Cabalist Belt,Uncommon,46,41,4,4_2,Waist,False,True
12208,Tender Wolf Meat,Common,40,0,7,7_0,Non-equippable,True,False
9154,Elixir of Detect Undead,Common,46,36,0,0_0,Non-equippable,True,False
16716,Wildheart Belt,Rare,58,53,4,4_2,Waist,False,True
9943,Abjurer's Robe,Uncommon,53,48,4,4_1,Chest,False,True
9359,Southsea Lamp,Rare,45,40,2,2_4,One-Hand,False,True
10404,Durable Belt,Uncommon,30,25,4,4_1,Waist,False,True
14436,Windchaser Coronet,Uncommon,46,41,4,4_1,Head,False,True
3825,Elixir of Fortitude,Common,35,25,0,0_0,Non-equippable,True,False
8545,Heavy Mageweave Bandage,Common,1,0,0,0_0,Non-equippable,True,False
10097,Councillor's Circlet,Uncommon,57,52,4,4_1,Head,False,True
13006,Mass of McGowan,Rare,62,57,2,2_4,Main Hand,False,True
19259,Two of Warlords,Rare,1,0,15,15_0,Non-equippable,False,False
15230,Ridge Cleaver,Uncommon,25,20,2,2_0,Main Hand,False,True
15979,Embersilk Stave,Uncommon,42,37,4,4_0,Held In Off-hand,False,True
20007,Mageblood Potion,Common,50,40,0,0_0,Non-equippable,True,False
6536,Willow Vest,Uncommon,19,14,4,4_1,Chest,False,True
9833,Scaled Leather Leggings,Uncommon,33,28,4,4_2,Legs,False,True
7521,Gossamer Gloves,Uncommon,46,41,4,4_1,Hands,False,True
16255,Formula: Enchant 2H Weapon - Major Spirit,Uncommon,62,0,9,9_8,Non-equippable,False,False
14191,Raincaller Mitts,Uncommon,30,25,4,4_1,Hands,False,True
12032,Onyx Choker,Uncommon,48,43,4,4_0,Neck,False,True
12011,Forest Hoop,Uncommon,41,36,4,4_0,Finger,False,True
14228,Embersilk Coronet,Uncommon,41,36,4,4_1,Head,False,True
14234,Embersilk Robes,Uncommon,42,37,4,4_1,Chest,False,True
9883,Sorcerer Pants,Uncommon,42,37,4,4_1,Legs,False,True
15166,Imposing Gloves,Uncommon,45,40,4,4_2,Hands,False,True
10095,Councillor's Boots,Uncommon,56,51,4,4_1,Feet,False,True
14264,Bloodwoven Pants,Uncommon,48,43,4,4_1,Legs,False,True
6607,Dervish Leggings,Uncommon,30,25,4,4_2,Legs,False,True
12002,Marble Circle,Uncommon,54,49,4,4_0,Finger,False,True
9905,Royal Blouse,Uncommon,48,43,4,4_1,Chest,False,True
10633,Silvershell Leggings,Rare,51,46,4,4_4,Legs,False,True
7429,Twilight Armor,Uncommon,40,35,4,4_1,Chest,False,True
1827,Meat Cleaver,Poor,27,22,2,2_0,Main Hand,False,True
15189,Grand Boots,Uncommon,60,55,4,4_2,Feet,False,True
6615,Sage's Gloves,Uncommon,29,24,4,4_1,Hands,False,True
14230,Embersilk Tunic,Uncommon,42,37,4,4_1,Chest,False,True
12001,Onyx Ring,Uncommon,50,45,4,4_0,Finger,False,True
14269,Gaea's Slippers,Uncommon,47,42,4,4_1,Feet,False,True
24222,The Shadowfoot Stabber,Rare,57,52,2,2_15,One-Hand,False,True
6609,Sage's Cloth,Uncommon,32,27,4,4_1,Chest,False,True
15777,Pattern: Runic Leather Shoulders,Uncommon,62,0,9,9_1,Non-equippable,False,False
7414,Infiltrator Pants,Uncommon,34,29,4,4_2,Legs,False,True
10249,Master's Cloak,Uncommon,61,56,4,4_1,Back,False,True
14273,Gaea's Amice,Uncommon,48,43,4,4_1,Shoulder,False,True
12009,Tundra Ring,Uncommon,33,28,4,4_0,Finger,False,True
14245,Darkmist Girdle,Uncommon,41,36,4,4_1,Waist,False,True
2321,Fine Thread,Common,20,0,7,7_0,Non-equippable,True,False
9819,Durable Tunic,Uncommon,34,29,4,4_1,Chest,False,True
5267,Scarlet Kris,Rare,63,58,2,2_15,One-Hand,False,True
10135,High Councillor's Tunic,Uncommon,64,59,4,4_1,Chest,False,True
4336,Black Swashbuckler's Shirt,Common,40,0,4,4_0,Shirt,False,True
4411,Schematic: Flame Deflector,Uncommon,25,0,9,9_3,Non-equippable,False,False
9915,Royal Headband,Uncommon,45,40,4,4_1,Head,False,True
10137,High Councillor's Boots,Uncommon,61,56,4,4_1,Feet,False,True
15282,Dragon Finger,Uncommon,60,55,2,2_19,Ranged,False,True
6567,Shimmering Armor,Uncommon,25,20,4,4_1,Chest,False,True
14277,Gaea's Tunic,Uncommon,52,47,4,4_1,Chest,False,True
12044,Arctic Pendant,Uncommon,51,46,4,4_0,Neck,False,True
14242,Darkmist Pants,Uncommon,43,38,4,4_1,Legs,False,True
14281,Opulent Crown,Uncommon,53,48,4,4_1,Head,False,True
11177,Small Radiant Shard,Rare,40,0,7,7_0,Non-equippable,True,False
14257,Lunar Leggings,Uncommon,45,40,4,4_1,Legs,False,True
14252,Lunar Coronet,Uncommon,45,40,4,4_1,Head,False,True
15276,Magus Long Staff,Uncommon,58,53,2,2_10,Two-Hand,False,True
10057,Duskwoven Tunic,Uncommon,55,50,4,4_1,Chest,False,True
15978,Geomancer's Rod,Uncommon,41,36,4,4_0,Held In Off-hand,False,True
14208,Vital Headband,Uncommon,36,31,4,4_1,Head,False,True
6611,Sage's Sash,Uncommon,29,24,4,4_1,Waist,False,True
10246,Master's Vest,Uncommon,65,60,4,4_1,Chest,False,True
14196,Thistlefur Sandals,Uncommon,32,27,4,4_1,Feet,False,True
16216,Formula: Enchant Cloak - Greater Resistance,Uncommon,53,0,9,9_8,Non-equippable,False,False
9910,Royal Gloves,Uncommon,44,39,4,4_1,Hands,False,True
10175,Mystical Headwrap,Uncommon,55,50,4,4_1,Head,False,True
14271,Gaea's Circlet,Uncommon,49,44,4,4_1,Head,False,True
14246,Darkmist Wizard Hat,Uncommon,44,39,4,4_1,Head,False,True
14250,Lunar Slippers,Uncommon,42,37,4,4_1,Feet,False,True
12013,Desert Ring,Uncommon,49,44,4,4_0,Finger,False,True
14254,Lunar Raiment,Uncommon,47,42,4,4_1,Chest,False,True
7368,Elder's Pants,Uncommon,34,29,4,4_1,Legs,False,True
816,Small Hand Blade,Uncommon,11,6,2,2_15,One-Hand,False,True
7520,Gossamer Headpiece,Uncommon,47,42,4,4_1,Head,False,True
11999,Lodestone Hoop,Uncommon,46,41,4,4_0,Finger,False,True
14224,Geomancer's Trousers,Uncommon,39,34,4,4_1,Legs,False,True
18701,Innervating Band,Rare,59,54,4,4_0,Finger,False,True
7441,Sentinel Cap,Uncommon,38,33,4,4_2,Head,False,True
8831,Purple Lotus,Common,42,0,7,7_0,Non-equippable,True,False
14255,Lunar Belt,Uncommon,42,36,4,4_1,Waist,False,True
14272,Gaea's Handwraps,Uncommon,47,42,4,4_1,Hands,False,True
10181,Mystical Armor,Uncommon,58,53,4,4_1,Chest,False,True
7430,Twilight Robe,Uncommon,40,35,4,4_1,Chest,False,True
15548,Thick Scale Gauntlets,Uncommon,32,27,4,4_3,Hands,False,True
15235,Crescent Edge,Uncommon,48,43,2,2_0,One-Hand,False,True
1746,Linked Chain Belt,Poor,25,20,4,4_3,Waist,False,True
13060,The Needler,Rare,60,55,2,2_6,Two-Hand,False,True
14284,Opulent Robes,Uncommon,56,51,4,4_1,Chest,False,True
14244,Darkmist Wraps,Uncommon,46,41,4,4_1,Chest,False,True
10219,Elegant Circlet,Uncommon,60,55,4,4_1,Head,False,True
10176,Mystical Gloves,Uncommon,54,49,4,4_1,Hands,False,True
12007,Prairie Ring,Uncommon,25,20,4,4_0,Finger,False,True
14249,Lunar Vest,Uncommon,47,42,4,4_1,Chest,False,True
10211,Elegant Boots,Uncommon,59,54,4,4_1,Feet,False,True
15151,Ghostwalker Legguards,Uncommon,36,31,4,4_2,Legs,False,True
9922,Tracker's Leggings,Uncommon,46,41,4,4_2,Legs,False,True
15432,Peerless Shoulders,Uncommon,58,53,4,4_2,Shoulder,False,True
10178,Mystical Robe,Uncommon,58,53,4,4_1,Chest,False,True
14213,Vital Raiment,Uncommon,37,32,4,4_1,Chest,False,True
19281,Five of Portals,Rare,1,0,15,15_0,Non-equippable,False,False
1758,Reinforced Chain Gloves,Poor,30,25,4,4_3,Hands,False,True
18257,Recipe: Major Rejuvenation Potion,Rare,60,0,9,9_6,Non-equippable,False,False
9880,Sorcerer Gloves,Uncommon,40,35,4,4_1,Hands,False,True
9797,Ivycloth Pants,Uncommon,28,23,4,4_1,Legs,False,True
9781,Bandit Pants,Uncommon,22,17,4,4_2,Legs,False,True
10624,Stinging Bow,Rare,47,42,2,2_2,Ranged,False,True
15372,Wolf Rider's Gloves,Uncommon,43,38,4,4_2,Hands,False,True
4346,Pattern: Heavy Woolen Cloak,Uncommon,20,0,9,9_2,Non-equippable,False,False
11098,Formula: Enchant Cloak - Lesser Shadow Resistance,Uncommon,27,0,9,9_8,Non-equippable,False,False
15245,Vorpal Dagger,Uncommon,50,45,2,2_15,One-Hand,False,True
3075,Eye of Flame,Epic,55,49,4,4_1,Head,False,True
2915,Taran Icebreaker,Epic,52,47,2,2_5,Two-Hand,False,True
10572,Freezing Shard,Rare,39,34,2,2_19,Ranged,False,True
11971,Amethyst Band,Uncommon,37,32,4,4_0,Finger,False,True
4710,Forest Cloak,Uncommon,22,17,4,4_1,Back,False,True
9383,Obsidian Cleaver,Rare,40,35,2,2_1,Two-Hand,False,True
4597,Recipe: Discolored Healing Potion,Uncommon,10,0,9,9_6,Non-equippable,False,False
8953,Deep Fried Plantains,Common,55,45,0,0_0,Non-equippable,True,False
12716,Plans: Helm of the Great Chief,Rare,61,0,9,9_4,Non-equippable,False,False
8350,The 1 Ring,Uncommon,15,10,4,4_0,Finger,False,True
14557,The Lion Horn of Stormwind,Epic,63,58,4,4_0,Trinket,False,True
3859,Steel Bar,Common,35,0,7,7_0,Non-equippable,True,False
5404,Serpent's Shoulders,Common,23,18,4,4_2,Shoulder,False,True
6056,Recipe: Frost Protection Potion,Common,38,0,9,9_6,Non-equippable,False,False
2878,Bearded Boneaxe,Rare,30,25,2,2_0,Main Hand,False,True
13089,Skibi's Pendant,Rare,49,44,4,4_0,Neck,False,True
3416,Martyr's Chain,Rare,26,21,4,4_3,Chest,False,True
15294,Siege Bow,Uncommon,53,48,2,2_2,Ranged,False,True
15211,Militant Shortsword,Uncommon,22,17,2,2_7,One-Hand,False,True
10214,Elegant Gloves,Uncommon,59,54,4,4_1,Hands,False,True
8950,Homemade Cherry Pie,Common,55,45,0,0_0,Non-equippable,True,False
13108,Tigerstrike Mantle,Rare,34,29,4,4_1,Back,False,True
20514,Abyssal Signet,Rare,1,1,15,15_0,Non-equippable,True,False
929,Healing Potion,Common,22,12,0,0_0,Non-equippable,True,False
13023,Eaglehorn Long Bow,Rare,63,58,2,2_2,Ranged,False,True
22191,Obsidian Mail Tunic,Epic,72,60,4,4_3,Chest,False,True
1493,Heavy Marauder Scimitar,Rare,27,22,2,2_7,Main Hand,False,True
2620,Augural Shroud,Uncommon,39,34,4,4_1,Head,False,True
8247,Imperial Red Bracers,Uncommon,51,46,4,4_1,Wrist,False,True
3172,Boar Intestines,Common,10,0,7,7_0,Non-equippable,True,False
2039,Plains Ring,Rare,29,24,4,4_0,Finger,False,True
9508,Mechbuilder's Overalls,Rare,31,26,4,4_1,Chest,False,True
9488,Oscillating Power Hammer,Rare,28,23,2,2_4,One-Hand,False,True
954,Scroll of Strength,Common,20,10,0,0_0,Non-equippable,True,False
18702,Belt of the Ordained,Rare,60,55,4,4_4,Waist,False,True
13044,Demonslayer,Rare,57,52,2,2_8,Two-Hand,False,True
6386,Glimmering Mail Legguards,Uncommon,30,25,4,4_3,Legs,False,True
6361,Raw Rainbow Fin Albacore,Common,15,5,0,0_0,Non-equippable,True,False
18704,Mature Blue Dragon Sinew,Epic,71,60,12,12_0,Non-equippable,False,False
9302,Recipe: Ghost Dye,Common,49,0,9,9_6,Non-equippable,False,False
6055,Recipe: Fire Protection Potion,Common,33,0,9,9_6,Non-equippable,False,False
7727,Watchman Pauldrons,Rare,32,27,4,4_2,Shoulder,False,True
12702,Plans: Radiant Circlet,Uncommon,59,0,9,9_4,Non-equippable,False,False
20498,Silithid Chitin,Common,55,0,15,15_0,Non-equippable,True,False
1180,Scroll of Stamina,Common,15,5,0,0_0,Non-equippable,True,False
10634,Mindseye Circle,Rare,46,41,4,4_0,Finger,False,True
5773,Pattern: Robes of Arcana,Uncommon,30,0,9,9_2,Non-equippable,False,False
9430,Spaulders of a Lost Age,Rare,45,40,4,4_3,Shoulder,False,True
3358,Khadgar's Whisker,Common,37,0,7,7_0,Non-equippable,True,False
12820,Winterfall Firewater,Common,50,45,0,0_0,Non-equippable,True,False
1447,Ring of Saviors,Epic,46,41,4,4_0,Finger,False,True
12552,Blisterbane Wrap,Rare,55,50,4,4_1,Back,False,True
4794,Wolf Bracers,Uncommon,25,20,4,4_2,Wrist,False,True
9491,Hotshot Pilot's Gloves,Rare,32,27,4,4_1,Hands,False,True
15248,Gleaming Claymore,Uncommon,20,15,2,2_8,Two-Hand,False,True
4438,Pugilist Bracers,Rare,30,25,4,4_3,Wrist,False,True
4349,Pattern: Phoenix Pants,Uncommon,25,0,9,9_2,Non-equippable,False,False
14970,Glorious Legplates,Uncommon,58,53,4,4_4,Legs,False,True
19774,Souldarite,Uncommon,50,0,7,7_0,Non-equippable,True,False
9509,Petrolspill Leggings,Rare,30,25,4,4_2,Legs,False,True
14471,Pattern: Cindercloth Vest,Uncommon,52,0,9,9_2,Non-equippable,False,False
9429,Miner's Hat of the Deep,Rare,44,39,4,4_1,Head,False,True
4382,Bronze Framework,Common,29,0,7,7_1,Non-equippable,True,False
20500,Light Silithid Carapace,Common,55,0,15,15_0,Non-equippable,True,False
1477,Scroll of Agility II,Common,35,25,0,0_0,Non-equippable,True,False
10628,Deathblow,Rare,48,43,2,2_8,Two-Hand,False,True
1482,Shadowfang,Rare,24,19,2,2_7,Main Hand,False,True
10253,Master's Mantle,Uncommon,63,58,4,4_1,Shoulder,False,True
15764,Pattern: Stormshroud Shoulders,Rare,59,0,9,9_1,Non-equippable,False,False
1664,Spellforce Rod,Uncommon,41,36,2,2_10,Two-Hand,False,True
6614,Sage's Cloak,Uncommon,28,23,4,4_1,Back,False,True
3013,Scroll of Protection,Common,10,1,0,0_0,Non-equippable,True,False
10583,Quillward Harness,Rare,39,34,4,4_2,Chest,False,True
10332,Scarlet Boots,Rare,35,30,4,4_3,Feet,False,True
4068,Chief Brigadier Shield,Uncommon,40,35,4,4_6,Off Hand,False,True
9396,Legguards of the Vault,Rare,39,34,4,4_3,Legs,False,True
14966,Glorious Breastplate,Uncommon,61,56,4,4_4,Chest,False,True
12799,Large Opal,Uncommon,55,0,7,7_0,Non-equippable,True,False
1602,Sickle Axe,Rare,39,34,2,2_0,One-Hand,False,True
7543,Champion's Pauldrons,Uncommon,47,42,4,4_3,Shoulder,False,True
2292,Necrology Robes,Rare,25,20,4,4_1,Chest,False,True
2721,Holy Shroud,Rare,32,27,4,4_1,Head,False,True
12532,Spire of the Stoneshaper,Rare,56,51,2,2_10,Two-Hand,False,True
15775,Pattern: Volcanic Shoulders,Uncommon,61,0,9,9_1,Non-equippable,False,False
3842,Green Iron Leggings,Uncommon,31,26,4,4_3,Legs,False,True
13105,Sutarn's Ring,Rare,37,32,4,4_1,Waist,False,True
4821,Bear Buckler,Uncommon,23,18,4,4_6,Off Hand,False,True
18295,Phasing Boots,Rare,55,50,4,4_1,Feet,False,True
1489,Gloomshroud Armor,Rare,25,20,4,4_2,Chest,False,True
11988,Tellurium Band,Uncommon,47,42,4,4_0,Finger,False,True
10626,Ragehammer,Rare,50,45,2,2_5,Two-Hand,False,True
7114,Pattern: Azure Silk Gloves,Common,29,0,9,9_2,Non-equippable,False,False
13106,Glowing Magical Bracelets,Rare,31,26,4,4_1,Wrist,False,True
13013,Elder Wizard's Mantle,Rare,56,51,4,4_1,Shoulder,False,True
4363,Copper Modulator,Common,13,0,7,7_1,Non-equippable,True,False
18676,Sash of the Windreaver,Rare,61,56,4,4_3,Waist,False,True
10570,Manslayer,Rare,39,34,2,2_1,Two-Hand,False,True
12551,Stoneshield Cloak,Rare,56,51,4,4_1,Back,False,True
20548,Pattern: Runed Stygian Belt,Rare,62,0,9,9_2,Non-equippable,False,False
17055,Changuk Smasher,Rare,50,45,2,2_4,One-Hand,False,True
15241,Battle Knife,Uncommon,26,21,2,2_15,One-Hand,False,True
1486,Tree Bark Jacket,Rare,24,19,4,4_1,Chest,False,True
2598,Pattern: Red Linen Robe,Uncommon,10,0,9,9_2,Non-equippable,False,False
14671,Pridelord Boots,Uncommon,56,51,4,4_2,Feet,False,True
12025,Selenium Chain,Uncommon,54,49,4,4_0,Neck,False,True
9757,Gypsy Tunic,Uncommon,15,10,4,4_2,Chest,False,True
9805,Superior Cloak,Uncommon,24,19,4,4_1,Back,False,True
5530,Blinding Powder,Common,34,0,5,5_0,Non-equippable,True,False
1959,Cold Iron Pick,Uncommon,17,12,2,2_1,Two-Hand,False,True
6528,Spellbinder Robe,Uncommon,17,12,4,4_1,Chest,False,True
6468,Deviate Scale Belt,Rare,23,18,4,4_2,Waist,False,True
1978,Wolfclaw Gloves,Rare,27,22,4,4_2,Hands,False,True
18289,Barbed Thorn Necklace,Rare,56,51,4,4_0,Neck,False,True
22202,Small Obsidian Shard,Common,1,0,7,7_0,Non-equippable,True,False
16804,Felheart Bracers,Epic,66,60,4,4_1,Wrist,False,True
10602,Schematic: Deadly Scope,Common,42,0,9,9_3,Non-equippable,False,False
16799,Arcanist Bindings,Epic,66,60,4,4_1,Wrist,False,True
10581,Death's Head Vestment,Rare,40,35,4,4_1,Chest,False,True
11081,Formula: Enchant Shield - Lesser Protection,Uncommon,22,0,9,9_8,Non-equippable,False,False
4454,Talon of Vultros,Rare,26,21,2,2_15,One-Hand,False,True
2100,Precisely Calibrated Boomstick,Epic,48,43,2,2_3,Ranged,False,True
10124,Ornate Legguards,Uncommon,57,52,4,4_3,Legs,False,True
2454,Elixir of Lion's Strength,Common,5,1,0,0_0,Non-equippable,True,False
22669,Icebane Breastplate,Epic,80,60,4,4_4,Chest,False,True
14585,Dokebi Leggings,Uncommon,32,27,4,4_2,Legs,False,True
2581,Heavy Linen Bandage,Common,1,0,0,0_0,Non-equippable,True,False
10278,Emerald Girdle,Uncommon,55,50,4,4_4,Waist,False,True
6562,Shimmering Boots,Uncommon,21,16,4,4_1,Feet,False,True
2961,Burnt Leather Vest,Uncommon,11,6,4,4_2,Chest,False,True
20263,Gurubashi Helm,Rare,65,60,4,4_4,Head,False,True
12016,Jungle Ring,Uncommon,61,56,4,4_0,Finger,False,True
21214,Tome of Frostbolt XI,Rare,60,60,9,9_0,Non-equippable,False,False
20694,Glowing Black Orb,Uncommon,60,55,4,4_0,Held In Off-hand,False,True
15249,Polished Zweihander,Uncommon,26,21,2,2_8,Two-Hand,False,True
15942,Master's Rod,Uncommon,65,60,4,4_0,Held In Off-hand,False,True
5635,Sharp Claw,Common,15,0,7,7_0,Non-equippable,True,False
18736,Plaguehound Leggings,Rare,62,57,4,4_2,Legs,False,True
9391,The Shoveler,Rare,37,32,2,2_5,Two-Hand,False,True
20674,Abyssal Cloth Pants,Rare,62,57,4,4_1,Legs,False,True
1980,Underworld Band,Epic,43,38,4,4_0,Finger,False,True
2567,Evocator's Blade,Rare,23,18,2,2_15,One-Hand,False,True
8320,Alabaster Shield,Uncommon,57,52,4,4_6,Off Hand,False,True
2987,Inscribed Leather Boots,Uncommon,18,13,4,4_2,Feet,False,True
10302,Pattern: Red Mageweave Pants,Uncommon,43,0,9,9_2,Non-equippable,False,False
6390,Pattern: Stylish Blue Shirt,Uncommon,24,0,9,9_2,Non-equippable,False,False
1714,Necklace of Calisea,Rare,43,38,4,4_0,Neck,False,True
12984,Skycaller,Rare,21,16,2,2_19,Ranged,False,True
7349,Herbalist's Gloves,Uncommon,27,22,4,4_2,Hands,False,True
20652,Abyssal Cloth Slippers,Uncommon,60,55,4,4_1,Feet,False,True
7496,Field Plate Shield,Uncommon,43,38,4,4_6,Off Hand,False,True
10030,Admiral's Hat,Uncommon,48,43,4,4_1,Head,False,True
15138,Onyxia Scale Cloak,Rare,60,55,4,4_1,Back,False,True
11992,Vermilion Band,Uncommon,63,58,4,4_0,Finger,False,True
15541,Wicked Chain Legguards,Uncommon,33,28,4,4_3,Legs,False,True
6585,Scouting Cloak,Uncommon,20,15,4,4_1,Back,False,True
2276,Swampwalker Boots,Rare,37,32,4,4_2,Feet,False,True
8393,Scorpok Pincer,Common,1,1,12,12_0,Non-equippable,True,False
10573,Boneslasher,Rare,37,32,2,2_8,Two-Hand,False,True
22671,Icebane Bracers,Epic,80,60,4,4_4,Wrist,False,True
10149,Mighty Gauntlets,Uncommon,61,56,4,4_2,Hands,False,True
2974,Hunting Pants,Uncommon,16,11,4,4_2,Legs,False,True
9482,Witch Doctor's Cane,Rare,47,42,2,2_10,Two-Hand,False,True
21803,Helm of the Holy Avenger,Rare,68,60,4,4_4,Head,False,True
9779,Bandit Cloak,Uncommon,18,13,4,4_1,Back,False,True
12027,Vermilion Necklace,Uncommon,63,58,4,4_0,Neck,False,True
6889,Small Egg,Common,5,0,7,7_0,Non-equippable,True,False
15255,Gallant Flamberge,Uncommon,57,52,2,2_8,Two-Hand,False,True
7493,Captain's Bracers,Uncommon,40,35,4,4_3,Wrist,False,True
6394,Silver-thread Boots,Uncommon,27,22,4,4_1,Feet,False,True
19692,Bloodsoul Gauntlets,Rare,65,60,4,4_3,Hands,False,True
12684,Plans: Thorium Bracers,Uncommon,51,0,9,9_4,Non-equippable,False,False
7453,Pattern: Swift Boots,Uncommon,40,0,9,9_1,Non-equippable,False,False
4351,Pattern: Shadow Hood,Uncommon,34,0,9,9_2,Non-equippable,False,False
